,away_score,away_team_away_team_gender,away_team_away_team_group,away_team_away_team_id,away_team_away_team_name,away_team_country_id,away_team_country_name,away_team_managers__country_id,away_team_managers__country_name,away_team_managers__dob,away_team_managers__id,away_team_managers__name,away_team_managers__nickname,competition_competition_id,competition_competition_name,competition_country_name,competition_stage_id,competition_stage_name,home_score,home_team_country_id,home_team_country_name,home_team_home_team_gender,home_team_home_team_group,home_team_home_team_id,home_team_home_team_name,home_team_managers__country_id,home_team_managers__country_name,home_team_managers__dob,home_team_managers__id,home_team_managers__name,home_team_managers__nickname,kick_off,last_updated,match_date,match_id,match_status,match_week,metadata_data_version,metadata_shot_fidelity_version,metadata_xy_fidelity_version,referee_country_id,referee_country_name,referee_id,referee_name,season_season_id,season_season_name,stadium_country_id,stadium_country_name,stadium_id,stadium_name
7,0,male,,223,Málaga,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,217,Barcelona,,,,,,,21:00:00.000,2019-12-16T23:09:16.168756,2014-01-26,70291,available,21,1.1.0,2,2,,,1008.0,Clos Gómez,25,2013/2014,214.0,Spain,342.0,Camp Nou
8,3,male,,217,Barcelona,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,207,Valencia,,,,,,,21:00:00.000,2019-12-16T23:09:16.168756,2013-09-01,70298,available,3,1.1.0,2,2,,,1016.0,José Teixeira,25,2013/2014,214.0,Spain,344.0,Estadio de Mestalla
9,1,male,,220,Real Madrid,214.0,Spain,112.0,Italy,1959-06-10,414.0,Carlo Ancelotti,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,18:00:00.000,2019-12-16T23:09:16.168756,2013-10-26,70293,available,10,1.1.0,2,2,112.0,Italy,221.0,Alberto Undiano,25,2013/2014,214.0,Spain,342.0,Camp Nou
10,0,male,,214,Espanyol,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,217,Barcelona,,,,,,,21:00:00.000,2019-12-16T23:09:16.168756,2013-11-01,70283,available,12,1.1.0,2,2,214.0,Spain,407.0,Carlos Velasco Carballo,25,2013/2014,214.0,Spain,342.0,Camp Nou
11,1,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,210,Real Sociedad,214.0,Spain,1978-04-22,1592.0,Jagoba Arrasate Elustondo,,20:00:00.000,2019-12-16T23:09:16.168756,2014-02-22,265837,available,25,1.1.0,2,2,112.0,Italy,222.0,David Fernández,25,2013/2014,214.0,Spain,360.0,Estadio Municipal de Anoeta
12,4,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,220,Real Madrid,112.0,Italy,1959-06-10,414.0,Carlo Ancelotti,,21:00:00.000,2019-12-16T23:09:16.168756,2014-03-23,265857,available,29,1.1.0,2,2,112.0,Italy,221.0,Alberto Undiano,25,2013/2014,214.0,Spain,353.0,Estadio Santiago Bernabéu
13,1,male,,403,Almería,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,4,214.0,Spain,male,,217,Barcelona,,,,,,,21:00:00.000,2019-12-16T23:09:16.168756,2014-03-02,266066,available,26,1.1.0,2,2,112.0,Italy,223.0,Carlos Del Cerro,25,2013/2014,214.0,Spain,342.0,Camp Nou
14,2,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,403,Almería,214.0,Spain,1978-06-17,673.0,Francisco Javier Rodríguez Vílchez,,18:00:00.000,2019-12-16T23:09:16.168756,2013-09-28,266420,available,7,1.1.0,2,2,,,1009.0,Miguel Ayza,25,2013/2014,,,4657.0,Estadio de los Juegos Mediterráneos
15,0,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,422,Osasuna,214.0,Spain,1970-05-01,188.0,Javier Gracia Carlos,Javi Gracia,20:00:00.000,2019-12-16T23:09:16.168756,2013-10-19,266462,available,9,1.1.0,2,2,,,1015.0,Pedro Pérez,25,2013/2014,,,4466.0,Estadio El Sadar
16,0,male,,217,Barcelona,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,901,Real Valladolid,,,,,,,16:00:00.000,2019-12-16T23:09:16.168756,2014-03-08,266603,available,27,1.1.0,2,2,112.0,Italy,208.0,Alejandro Hernández,25,2013/2014,214.0,Spain,622.0,Estadio Municipal José Zorrilla
17,1,male,,218,Real Betis,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,217,Barcelona,,,,,,,18:00:00.000,2019-12-16T23:09:16.168756,2014-04-05,267368,available,32,1.1.0,2,2,214.0,Spain,453.0,Eduardo Prieto Iglesias,25,2013/2014,214.0,Spain,342.0,Camp Nou
18,1,male,,215,Athletic Bilbao,214.0,Spain,214.0,Spain,1964-02-09,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,21:00:00.000,2019-12-16T23:09:16.168756,2014-04-20,267567,available,34,1.1.0,2,2,112.0,Italy,207.0,Juan Martínez,25,2013/2014,214.0,Spain,342.0,Camp Nou
19,0,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,212,Atlético Madrid,11.0,Argentina,1970-04-28,230.0,Diego Pablo Simeone,,20:00:00.000,2019-12-16T23:09:16.168756,2014-01-11,265830,available,19,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,25,2013/2014,214.0,Spain,625.0,Estadio Vicente Calderón
20,0,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,1042,Elche,214.0,Spain,1965-05-03,509.0,Francisco Escriba Segura,Fran Escribá,19:00:00.000,2019-12-16T23:09:16.168756,2014-05-11,266201,available,37,1.1.0,2,2,,,1003.0,Fernando Teixeira,25,2013/2014,,,4665.0,Estadio Manuel Martínez Valero
21,3,male,,207,Valencia,214.0,Spain,214.0,Spain,1968-06-07,638.0,Juan Antonio Pizzi Torroja,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,16:00:00.000,2019-12-16T23:09:16.168756,2014-02-01,266613,available,22,1.1.0,2,2,,,1015.0,Pedro Pérez,25,2013/2014,214.0,Spain,342.0,Camp Nou
22,2,male,,216,Getafe,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,,,,,,,16:00:00.000,2019-12-16T23:09:16.168756,2014-05-03,266491,available,36,1.1.0,2,2,,,1016.0,José Teixeira,25,2013/2014,214.0,Spain,342.0,Camp Nou
23,3,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,209,Celta Vigo,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,22:00:00.000,2019-12-16T23:09:16.168756,2013-10-29,267192,available,11,1.1.0,2,2,112.0,Italy,222.0,David Fernández,25,2013/2014,214.0,Spain,653.0,Abanca-Balaídos
24,1,male,,212,Atlético Madrid,214.0,Spain,11.0,Argentina,1970-04-28,230.0,Diego Pablo Simeone,,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,18:00:00.000,2019-12-16T23:09:16.168756,2014-05-17,266256,available,38,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,25,2013/2014,214.0,Spain,342.0,Camp Nou
25,4,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,213,Sevilla,214.0,Spain,1971-11-03,21.0,Unai Emery Etxegoien,Unai Emery,21:00:00.000,2019-12-16T23:09:16.168756,2014-02-09,267675,available,23,1.1.0,2,2,,,1016.0,José Teixeira,25,2013/2014,214.0,Spain,349.0,Estadio Ramón Sánchez Pizjuán
26,0,male,,209,Celta Vigo,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,20:00:00.000,2019-12-16T23:09:16.168756,2014-03-26,266274,available,30,1.1.0,2,2,,,1009.0,Miguel Ayza,25,2013/2014,214.0,Spain,342.0,Camp Nou
27,1,male,,210,Real Sociedad,214.0,Spain,214.0,Spain,1978-04-22,1592.0,Jagoba Arrasate Elustondo,,11,La Liga,Spain,1,Regular Season,4,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,20:00:00.000,2019-12-16T23:09:16.168756,2013-09-24,267520,available,6,1.1.0,2,2,214.0,Spain,183.0,Jesús Gil,25,2013/2014,214.0,Spain,342.0,Camp Nou
28,0,male,,422,Osasuna,214.0,Spain,214.0,Spain,1970-05-01,188.0,Javier Gracia Carlos,Javi Gracia,11,La Liga,Spain,1,Regular Season,7,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,17:00:00.000,2019-12-16T23:09:16.168756,2014-03-16,266074,available,28,1.1.0,2,2,,,1016.0,José Teixeira,25,2013/2014,214.0,Spain,342.0,Camp Nou
29,0,male,,217,Barcelona,214.0,Spain,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,1049,Granada,214.0,Spain,1966-06-21,1612.0,Luis Lucas Alcaraz González,Lucas Alcaraz,20:00:00.000,2019-12-16T23:09:16.168756,2014-04-12,267138,available,33,1.1.0,2,2,,,1012.0,Carlos Delgado,25,2013/2014,,,4667.0,Estadio Nuevo Los Cármenes
30,0,male,,360,Rayo Vallecano,214.0,Spain,214.0,Spain,1970-04-18,220.0,Francisco Jémez Martín,Paco Jémez,11,La Liga,Spain,1,Regular Season,6,214.0,Spain,male,,217,Barcelona,11.0,Argentina,1962-11-20,163.0,Gerardo Daniel Martino,,20:00:00.000,2019-12-16T23:09:16.168756,2014-02-15,265918,available,24,1.1.0,2,2,112.0,Italy,207.0,Juan Martínez,25,2013/2014,214.0,Spain,342.0,Camp Nou
0,1,male,,212,Atlético Madrid,214.0,Spain,11.0,Argentina,1970-04-28,230.0,Diego Pablo Simeone,,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,21:00:00.000,2019-12-16T23:09:16.168756,2015-01-11,70303,available,18,1.1.0,2,2,112.0,Italy,221.0,Alberto Undiano,26,2014/2015,214.0,Spain,342.0,Camp Nou
1,0,male,,215,Athletic Bilbao,214.0,Spain,214.0,Spain,1964-02-09,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,16:00:00.000,2019-12-16T23:09:16.168756,2014-09-13,70273,available,3,1.1.0,2,2,112.0,Italy,222.0,David Fernández,26,2014/2015,214.0,Spain,342.0,Camp Nou
2,1,male,,220,Real Madrid,214.0,Spain,112.0,Italy,1959-06-10,414.0,Carlo Ancelotti,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,21:00:00.000,2019-12-16T23:09:16.168756,2015-03-22,267183,available,28,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,26,2014/2015,214.0,Spain,342.0,Camp Nou
3,5,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,215,Athletic Bilbao,214.0,Spain,1964-02-09,227.0,Ernesto Valverde Tejedor,Ernesto Valverde,21:00:00.000,2019-12-16T23:09:16.168756,2015-02-08,266871,available,22,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,26,2014/2015,214.0,Spain,345.0,San Mamés Barria
4,2,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,322,Eibar,214.0,Spain,1975-07-09,767.0,Gaizka Garitano Aguirre,Gaizka Garitano,18:00:00.000,2019-12-16T23:09:16.168756,2015-03-14,266967,available,27,1.1.0,2,2,112.0,Italy,223.0,Carlos Del Cerro,26,2014/2015,214.0,Spain,347.0,Estadio Municipal de Ipurúa
5,8,male,,217,Barcelona,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,373,Córdoba,,,,,,,16:00:00.000,2019-12-16T23:09:16.168756,2015-05-02,265866,available,35,1.1.0,2,2,,,1008.0,Clos Gómez,26,2014/2015,,,4653.0,Estadio Nuevo Arcángel
6,0,male,,322,Eibar,214.0,Spain,214.0,Spain,1975-07-09,767.0,Gaizka Garitano Aguirre,Gaizka Garitano,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,20:00:00.000,2019-12-16T23:09:16.168756,2014-10-18,265896,available,8,1.1.0,2,2,,,1016.0,José Teixeira,26,2014/2015,214.0,Spain,342.0,Camp Nou
7,1,male,,223,Málaga,214.0,Spain,214.0,Spain,1970-05-01,188.0,Javier Gracia Carlos,Javi Gracia,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,16:00:00.000,2019-12-16T23:09:16.168756,2015-02-21,266148,available,24,1.1.0,2,2,112.0,Italy,207.0,Juan Martínez,26,2014/2015,214.0,Spain,342.0,Camp Nou
8,2,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,213,Sevilla,214.0,Spain,1971-11-03,21.0,Unai Emery Etxegoien,Unai Emery,20:00:00.000,2019-12-16T23:09:16.168756,2015-04-11,266142,available,31,1.1.0,2,2,112.0,Italy,207.0,Juan Martínez,26,2014/2015,214.0,Spain,349.0,Estadio Ramón Sánchez Pizjuán
9,0,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,210,Real Sociedad,201.0,Scotland,1963-04-25,86.0,David Moyes,,21:00:00.000,2019-12-16T23:09:16.168756,2015-01-04,266240,available,17,1.1.0,2,2,112.0,Italy,223.0,Carlos Del Cerro,26,2014/2015,214.0,Spain,360.0,Estadio Municipal de Anoeta
10,4,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,219,Deportivo La Coruna,214.0,Spain,1960-10-28,1602.0,Victor Fernández Braulio,Victor Fernández,19:00:00.000,2019-12-16T23:09:16.168756,2015-01-18,266230,available,19,1.1.0,2,2,112.0,Italy,207.0,Juan Martínez,26,2014/2015,,,4658.0,Estadio Abanca-Riazor
11,1,male,,214,Espanyol,214.0,Spain,214.0,Spain,1976-11-10,576.0,Sergio González Soriano,,11,La Liga,Spain,1,Regular Season,5,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,17:00:00.000,2019-12-16T23:09:16.168756,2014-12-07,266320,available,14,1.1.0,2,2,112.0,Italy,218.0,Ignacio Iglesias,26,2014/2015,214.0,Spain,342.0,Camp Nou
12,1,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,207,Valencia,183.0,Portugal,1974-01-25,396.0,Nuno Herlander Simões Espírito Santo,Nuno Espírito Santo,21:00:00.000,2019-12-16T23:09:16.168756,2014-11-30,266560,available,13,1.1.0,2,2,112.0,Italy,222.0,David Fernández,26,2014/2015,214.0,Spain,344.0,Estadio de Mestalla
13,0,male,,207,Valencia,214.0,Spain,183.0,Portugal,1974-01-25,396.0,Nuno Herlander Simões Espírito Santo,Nuno Espírito Santo,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,16:00:00.000,2019-12-16T23:09:16.168756,2015-04-18,266525,available,32,1.1.0,2,2,112.0,Italy,211.0,José González,26,2014/2015,214.0,Spain,342.0,Camp Nou
14,1,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,212,Atlético Madrid,11.0,Argentina,1970-04-28,230.0,Diego Pablo Simeone,,19:00:00.000,2019-12-16T23:09:16.168756,2015-05-17,266631,available,37,1.1.0,2,2,112.0,Italy,221.0,Alberto Undiano,26,2014/2015,214.0,Spain,625.0,Estadio Vicente Calderón
15,0,male,,221,Levante,214.0,Spain,214.0,Spain,1966-06-21,1612.0,Luis Lucas Alcaraz González,Lucas Alcaraz,11,La Liga,Spain,1,Regular Season,5,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,17:00:00.000,2019-12-16T23:09:16.168756,2015-02-15,266741,available,23,1.1.0,2,2,112.0,Italy,209.0,Mario Melero,26,2014/2015,214.0,Spain,342.0,Camp Nou
16,6,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,1042,Elche,214.0,Spain,1965-05-03,509.0,Francisco Escriba Segura,Fran Escribá,18:00:00.000,2019-12-16T23:09:16.168756,2015-01-24,266794,available,20,1.1.0,2,2,,,1008.0,Clos Gómez,26,2014/2015,,,4665.0,Estadio Manuel Martínez Valero
17,0,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,223,Málaga,214.0,Spain,1970-05-01,188.0,Javier Gracia Carlos,Javi Gracia,22:00:00.000,2019-12-16T23:09:16.168756,2014-09-24,266838,available,5,1.1.0,2,2,112.0,Italy,208.0,Alejandro Hernández,26,2014/2015,214.0,Spain,346.0,Estadio La Rosaleda
18,1,male,,360,Rayo Vallecano,214.0,Spain,214.0,Spain,1970-04-18,220.0,Francisco Jémez Martín,Paco Jémez,11,La Liga,Spain,1,Regular Season,6,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,12:00:00.000,2019-12-16T23:09:16.168756,2015-03-08,266916,available,26,1.1.0,2,2,214.0,Spain,183.0,Jesús Gil,26,2014/2015,214.0,Spain,342.0,Camp Nou
19,1,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,209,Celta Vigo,11.0,Argentina,1969-11-13,385.0,Manuel Eduardo Berizzo,,21:00:00.000,2019-12-16T23:09:16.168756,2015-04-05,266929,available,29,1.1.0,2,2,,,882.0,Iñaki Bikandi,26,2014/2015,214.0,Spain,653.0,Abanca-Balaídos
20,1,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,220,Real Madrid,112.0,Italy,1959-06-10,414.0,Carlo Ancelotti,,18:00:00.000,2019-12-16T23:09:16.168756,2014-10-25,267085,available,9,1.1.0,2,2,214.0,Spain,183.0,Jesús Gil,26,2014/2015,214.0,Spain,353.0,Estadio Santiago Bernabéu
21,2,male,,219,Deportivo La Coruna,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,,,,,,,18:30:00.000,2019-12-16T23:09:16.168756,2015-05-23,267197,available,38,1.1.0,2,2,,,1008.0,Clos Gómez,26,2014/2015,214.0,Spain,342.0,Camp Nou
22,1,male,,209,Celta Vigo,214.0,Spain,11.0,Argentina,1969-11-13,385.0,Manuel Eduardo Berizzo,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,20:00:00.000,2019-12-16T23:09:16.168756,2014-11-01,267301,available,10,1.1.0,2,2,,,882.0,Iñaki Bikandi,26,2014/2015,214.0,Spain,342.0,Camp Nou
23,3,male,,217,Barcelona,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,1049,Granada,,,,,,,16:00:00.000,2019-12-16T23:09:16.168756,2015-02-28,267343,available,25,1.1.0,2,2,112.0,Italy,217.0,Santiago Jaime,26,2014/2015,,,4667.0,Estadio Nuevo Los Cármenes
24,2,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,360,Rayo Vallecano,214.0,Spain,1970-04-18,220.0,Francisco Jémez Martín,Paco Jémez,18:00:00.000,2019-12-16T23:09:16.168756,2014-10-04,267561,available,7,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,26,2014/2015,,,4640.0,Estadio de Vallecas
25,0,male,,216,Getafe,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,6,214.0,Spain,male,,217,Barcelona,,,,,,,20:00:00.000,2019-12-16T23:09:16.168756,2015-04-28,265963,available,34,1.1.0,2,2,112.0,Italy,222.0,David Fernández,26,2014/2015,214.0,Spain,342.0,Camp Nou
26,5,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,221,Levante,214.0,Spain,1961-03-14,221.0,José Luis Mendilibar Etxebarria,,21:00:00.000,2019-12-16T23:09:16.168756,2014-09-21,266770,available,4,1.1.0,2,2,112.0,Italy,211.0,José González,26,2014/2015,214.0,Spain,350.0,Estadio Ciudad de Valencia
27,0,male,,217,Barcelona,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,216,Getafe,,,,,,,16:00:00.000,2019-12-16T23:09:16.168756,2014-12-13,70264,available,15,1.1.0,2,2,,,882.0,Iñaki Bikandi,26,2014/2015,214.0,Spain,354.0,Coliseum Alfonso Pérez
28,0,male,,403,Almería,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,4,214.0,Spain,male,,217,Barcelona,,,,,,,20:00:00.000,2019-12-16T23:09:16.168756,2015-04-08,267400,available,30,1.1.0,2,2,112.0,Italy,208.0,Alejandro Hernández,26,2014/2015,214.0,Spain,342.0,Camp Nou
29,0,male,,373,Córdoba,214.0,Spain,,,,,,,11,La Liga,Spain,1,Regular Season,5,214.0,Spain,male,,217,Barcelona,,,,,,,16:00:00.000,2019-12-16T23:09:16.168756,2014-12-20,266846,available,16,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,26,2014/2015,214.0,Spain,342.0,Camp Nou
30,2,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,1,214.0,Spain,male,,403,Almería,214.0,Spain,1978-06-17,673.0,Francisco Javier Rodríguez Vílchez,,16:00:00.000,2019-12-16T23:09:16.168756,2014-11-08,267499,available,11,1.1.0,2,2,112.0,Italy,221.0,Alberto Undiano,26,2014/2015,,,4657.0,Estadio de los Juegos Mediterráneos
31,1,male,,213,Sevilla,214.0,Spain,214.0,Spain,1971-11-03,21.0,Unai Emery Etxegoien,Unai Emery,11,La Liga,Spain,1,Regular Season,5,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,20:00:00.000,2019-12-16T23:09:16.168756,2014-11-22,265835,available,12,1.1.0,2,2,,,1008.0,Clos Gómez,26,2014/2015,214.0,Spain,342.0,Camp Nou
32,0,male,,210,Real Sociedad,214.0,Spain,201.0,Scotland,1963-04-25,86.0,David Moyes,,11,La Liga,Spain,1,Regular Season,2,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,18:00:00.000,2019-12-16T23:09:16.168756,2015-05-09,266045,available,36,1.1.0,2,2,112.0,Italy,218.0,Ignacio Iglesias,26,2014/2015,214.0,Spain,342.0,Camp Nou
33,2,male,,222,Villarreal,214.0,Spain,214.0,Spain,1965-08-14,211.0,Marcelino García Toral,,11,La Liga,Spain,1,Regular Season,3,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,21:00:00.000,2019-12-16T23:09:16.168756,2015-02-01,267597,available,21,1.1.0,2,2,,,882.0,Iñaki Bikandi,26,2014/2015,214.0,Spain,342.0,Camp Nou
34,0,male,,1049,Granada,214.0,Spain,214.0,Spain,1955-10-13,497.0,Joaquín de Jesús Caparrós Camino,Joaquín Caparrós,11,La Liga,Spain,1,Regular Season,6,214.0,Spain,male,,217,Barcelona,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,18:00:00.000,2019-12-16T23:09:16.168756,2014-09-27,266117,available,6,1.1.0,2,2,112.0,Italy,207.0,Juan Martínez,26,2014/2015,214.0,Spain,342.0,Camp Nou
35,1,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,222,Villarreal,214.0,Spain,1965-08-14,211.0,Marcelino García Toral,,19:00:00.000,2019-12-16T23:09:16.168756,2014-08-31,266406,available,2,1.1.0,2,2,214.0,Spain,407.0,Carlos Velasco Carballo,26,2014/2015,214.0,Spain,361.0,Estadio de la Cerámica
36,2,male,,217,Barcelona,214.0,Spain,214.0,Spain,1970-05-08,793.0,Luis Enrique Martínez García,Luis Enrique,11,La Liga,Spain,1,Regular Season,0,214.0,Spain,male,,214,Espanyol,214.0,Spain,1976-11-10,576.0,Sergio González Soriano,,16:00:00.000,2019-12-16T23:09:16.168756,2015-04-25,266531,available,33,1.1.0,2,2,214.0,Spain,180.0,Antonio Mateu,26,2014/2015,214.0,Spain,351.0,RCDE Stadium
